33060,מבנה המחשב,151101.01.5780.02, וינמן שמואל,ג,17:00,19:30,ישראל,203,שעור,71/70,
33310,מבנה המחשב,151101.10.5780.01, דנציג נחום,ד,18:00,19:30,בראוז,305,שעור,25/--,
33310,מבנה המחשב,151101.10.5780.01, דנציג נחום,ה,13:30,14:30,בראוז,305,שעור,25/--,
34256,מבנה המחשב,151101.71.5780.01, אליעזר אורן,ד,14:30,17:00,ויילר,150,שעור,37/--,
34256,מבנה המחשב,151101.71.5780.02, מחלוף רוני חיים,ד,11:30,14:15,ויילר,150,שעור,35/--,
33061,מערכות הפעלה,151111.01.5780.01, מוגהץ דרור,ד,17:00,19:30,ישראל,203,שעור,44/80,
33061,מערכות הפעלה,151111.01.5780.02, טרייסטמן אברהם,ד,17:00,19:30,ישראל,303,שעור,41/80,
33061,מערכות הפעלה,151111.01.5780.41, ברזילי יעקב,ג,16:15,17:45,בירן,204,פרוייקט-במ"מ,17/20,
33061,מערכות הפעלה,151111.01.5780.42, ברזילי יעקב,ג,18:00,19:30,בירן,204,פרוייקט-במ"מ,17/20,
33061,מערכות הפעלה,151111.01.5780.43, טרייסטמן אברהם,ג,16:15,17:45,בירן,218,פרוייקט-במ"מ,15/20,
33061,מערכות הפעלה,151111.01.5780.44, ברזילי יעקב,ג,14:30,16:00,בירן,204,פרוייקט-במ"מ,20/20,
33061,מערכות הפעלה,151111.01.5780.45, דנציג נחום,ג,16:15,17:45,בירן,221,פרוייקט-במ"מ,16/20,
32864,חישוביות ומורכבות החישובים,151285.10.5780.01, מרכוס איתן,ד,16:15,18:45,בראוז,310,שעור,6/--,
32864,חישוביות ומורכבות החישובים,151285.10.5780.11, חייט אלכסנדר,ד,14:30,16:00,בראוז,310,תרגיל,6/30,
33064,חישוביות ומורכבות החישובים,151285.01.5780.01, חייט אלכסנדר,א,14:30,17:00,בירן,103,שעור,66/80,
33064,חישוביות ומורכבות החישובים,151285.01.5780.02, חייט אלכסנדר,א,17:00,19:30,סוחצ'בסקי,301,שעור,66/80,
33064,חישוביות ומורכבות החישובים,151285.01.5780.11, חייט אלכסנדר,ד,16:15,17:45,בירן,103,תרגיל,20/30,
33064,חישוביות ומורכבות החישובים,151285.01.5780.12, גרינברג תומר,א,18:45,20:30,בירן,103,תרגיל,25/30,
33064,חישוביות ומורכבות החישובים,151285.01.5780.13, פריאנטי חיים,ה,16:15,17:45,בירן,103,תרגיל,25/30,אהרון תמיר- מרצה חדש
